Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
24,-0.5670110224743072,0.5293554622227867,1.3532263510036826,0.6884155957147663,-2.053629508268741,0.35828361063022873,0.20096463087636635,0.36569639014398403,1.6188374896325688,-2.1704704929122522,-0.44798651762676855,0.4152972681702518,-1.4306834023489026,1.3929134889095636,0.5387664337189051,0.964019565926645,-0.291444135761088,0.9149466010797596,0.7897904086488381,0.23060027362254254,0.09823853765948223,0.16462112736345247,-0.6124589162554229,-0.057114827504861534,-0.25986633976072965,0.20333221146053304,1.001052894682686,-1.2108005361427443,99.15406807240912,0
28,-0.21006068369072373,1.5608588669923913,-0.5406042761620118,-0.7189876779331054,-0.1057382344091175,0.8981277320798544,0.04157075019211428,1.3838150489585868,1.099619606011412,0.516249492953224,0.48691852368007804,2.389947690571623,-0.4197641992183796,-1.7945852687300794,1.6850693265749768,-0.3130964960678289,0.06416382397886983,1.4467926750224909,-1.4837909797615996,-1.217057173062758,-1.5865421564699314,-0.7694431209209059,0.34776776857868014,0.5156206186870418,0.2372942283644443,-1.3822660521732866,-2.159945502430241,-0.12726649503102938,20.581343726475247,0
32,-0.5032851361919444,0.6935146017654704,0.6208629847969683,0.030393280368716122,0.7442723502144861,0.36393053392704655,0.5363003181302838,-0.4971010055260944,-0.01466847292974674,0.27421352059994086,0.8935662539694305,-0.03524901863882868,0.4582026258493557,-0.535026582224891,0.13521823165811617,0.7825545676138986,-1.9834357974573253,-1.0794534268213873,-1.7047540444070606,-2.5161746958077185,-0.9162457636256665,0.6340174315896046,-0.23271890109577273,0.2751331747449084,1.1248116309654592,1.1203462244416986,-0.3931297600906757,1.3344959153147429,68.14765733782497,0
35,0.01663388800531755,-0.7333710335626415,-0.50127090447919,-1.4759775205097088,-0.7764930012014795,-0.3034271079853722,0.8840300670981441,1.6462046803370696,-1.384381786316502,0.43395949634991005,-0.9065090010621198,0.46940973566737765,-0.06235625681032324,-1.911159813181264,0.9485797263172018,-0.48761752766664623,-0.8314156079921534,-1.231670425312898,-0.9099963833486145,0.05046423632375946,-0.3266812054802555,0.4237646170209217,0.3270140187644778,1.3619316317399033,-0.17406440621956043,-1.308805883179477,1.0082529525583817,-0.13131378480004324,43.5709563119995,0
37,1.1170875277781747,0.2733714581480742,-0.2063281658752234,0.1273792659698388,1.8345386099460776,2.0314664628559473,0.20198564519750034,0.40712129536763575,0.8685828895189103,-0.7805671083148606,0.19709402245893715,0.04454861239625024,0.30455477293600514,-1.1200427779265953,-1.4472805343613886,-2.1461260651412886,-1.2420964541884307,-0.6434258487362677,-0.42969104415105397,1.9448007978780808,1.05699118908526,-0.898526423788489,0.3967605552656286,-0.2027884915893396,-0.31047349897302917,-0.010995233061539544,0.7704090598591505,-0.35895555160402187,7.223822135889142,0
39,1.2314146619010846,-1.100932507420193,-0.024610162519015065,2.616780616491308,0.49826053411718674,1.7379344760345647,0.12181802495283323,0.641845289634942,0.073504239035145,-0.28749264741143354,-0.7499182933565791,0.43698365081699075,-0.8058539732453671,0.49757881962443984,0.8681949242917018,0.04461249746603668,-0.4725632016839565,0.35745170199825593,-0.3731267121690707,1.2272672451468614,-1.6728574058523347,-0.47038633168691957,-1.9312979118341536,-1.525479103965606,1.317291204967955,0.893535697012455,-0.6039188743059178,-1.5563467887815003,77.06312118452819,0
41,-2.7798166385564884,-0.7086353840456635,2.4167234878695503,0.8274013639373436,-0.4848332059319115,0.725770380905491,-1.542685649251518,-0.20104656925239411,0.11050310887101024,-0.12922454893276353,0.6783183776865938,0.410192773858601,0.5474479221211919,-0.6137354592870934,1.0280446470543034,1.635628822243897,-1.0410339999040061,-0.8340779004148213,1.2798153294948722,-0.007253899923031076,1.1528927811887069,-0.5130936616452219,1.1653508894955884,-0.0973360487893887,0.4558225040678885,1.6987483762217725,-0.4523583085900589,-1.1745741142421833,35.56714959792354,0
41,-0.8655367038118276,0.3460386430362892,-1.2032505490000818,0.761581107241723,-0.61149629850753,1.2566782178693872,-2.6256631522881992,-0.8167227604920279,-1.6698926849034506,-0.8456131487038671,0.3494136577619322,-0.11769770937096476,-0.17126038062983617,-0.2512451902731248,0.3575949376780889,-0.7631917186065232,0.5506945409134498,0.5375542853232607,0.5770102370803318,0.5554453577628085,0.4693519179869655,1.958109253484284,0.08770846237182835,-0.32168362565298503,-0.6851542047471946,-0.777450414144571,-1.3123255338895843,-1.064983430367246,62.84087606355699,0
45,-0.20051088722384547,0.38620092495315783,-0.12934552379785047,-0.6512981113434545,0.8084601192438338,0.9279144049813556,-0.5534977802652469,-0.7754245587385162,0.29794401809428195,0.0611316151805244,-1.3957152107507578,-0.08563491239004961,0.23634675497990562,-0.9373815650287225,0.24348263348915633,-1.5693012430487676,1.4187902811491884,1.3285831278579208,-0.165965798740915,0.4467711415034944,-2.3395191781018303,-0.8626312722426903,-0.28062265079635557,-1.120385565274807,0.6116233519185796,1.8806789686263083,-1.3734635495127396,-0.9972109186402796,3.666478103073759,0
47,0.2053717352263535,1.6690462872425944,-1.2417761411095807,0.1513414056054238,1.9425678686996837,-1.512571987432064,-1.364093873885619,-0.5399202902716157,-0.4758968101412687,0.8217710300307233,0.0323024382082244,-1.7878072965006357,0.5508624161477967,-0.7181461221099589,1.3109696119646126,-0.8629827228942348,-0.4237967409298574,0.7404190799832195,0.7380316125257994,0.5151150351617277,-2.036525194100083,0.4086397490918475,-1.0764014492938523,0.06721827679704248,-1.3319909326112733,0.7284239928370099,-1.0126184367342834,-1.4322162880565636,28.649797332281963,0
50,0.7446258967663525,0.49200146476314044,-0.8002432225593342,1.4738800598618778,-0.1492672412647899,-0.1947781241438749,0.06429936659575808,-0.7006539776693559,0.39975177187873906,-0.410186692660116,-0.40679295648497554,1.0944715453282456,-0.9579566900902636,-2.520502249245984,1.8075824368065863,2.4198805441728677,-0.46883877658881046,-1.8257751786227023,-0.19977923431707384,-0.20895569456641006,-0.49540262013726943,-1.052092079558071,0.41810092508239954,0.5345901168056425,-1.6942042597109976,0.8084603306204393,1.9007922164357485,-0.04287211077142469,17.81751995335634,0
53,-0.22563127755355317,-0.06820299469305025,0.4952202835846611,-1.5095895965279365,0.14200061678758374,-0.4196806680843913,1.857469917945409,-0.2792708304553613,1.7278503769013307,-1.1652687016810246,0.5262402233300459,0.4835709955904657,-1.012740751378322,-0.20067922274995714,1.4836562023525883,0.03919037733932945,-1.7622884656580848,-0.29142910327085125,-0.9323899799400737,-0.37368429284884386,-0.15589816270571139,-1.8634660279492279,-1.5529432005583181,0.5622553530463716,-0.7768493351263299,-2.443475292227501,1.0699628690734972,0.26593893865852614,109.10092011634674,0
55,-0.7477195156695169,-1.327060660262199,0.9100909388520363,0.12291218308123913,2.403902375202211,0.3572364985122787,0.6663236289538261,-0.20881855467686933,1.0759534237359905,0.45029489599600003,1.3306610420647018,-0.44878726929871493,-0.5873185856507106,-0.5092050543244737,1.0133501515318775,1.5042529968976315,-0.7231837629980133,-0.46848809328371893,0.17421872687878814,-0.301814143940228,0.9286689287340333,-2.531297194811431,-1.0596465270006423,-0.6980780310044901,-2.4368834126550944,-1.3301597382029293,-0.7546616854849015,-0.16121381372005142,25.589777582768527,0
56,5.0008079643098355,3.5558802497699675,3.105699920556652,3.961482286248657,1.409758977721681,-0.922373341338063,-0.8106263395783747,0.5272261760726931,-0.060143102170401974,0.7150289251088744,0.1859523645144085,0.6343455576947599,-1.1231759018882475,-0.0884654089369385,-0.058687491633375194,-0.9902529745694859,-1.6719555123183905,0.615475821282104,-0.32481957318615984,-1.0675524032383636,0.04312140238677274,0.7483242781275881,-2.4396848244220193,-1.601350394554,-1.2884189537935318,1.2616549059898896,0.16938773009656127,0.7431351684032191,69.96670613771812,1
59,-0.9900397244797552,-1.1861538378050311,0.3136687048062081,0.052496673872745085,0.7602026655223787,-0.3260269921291616,0.15654977551787078,0.23720301131601312,0.7687459237593651,0.9142626207108018,-1.5919791397146086,-2.1521167216866415,0.83326901236827,1.1744552819213958,-1.0294261432583438,-2.0083733527310517,-0.15175850584055767,1.0231595995428449,1.7488715864563906,0.35616471161569646,-0.365248486227679,-0.7808819798657245,-0.3545014319926485,-0.5394672630683564,-1.2083307487978459,2.23800388676177,1.8105765615866152,1.2475189588159112,27.109944562021642,0
62,-1.0693563564810908,0.6770962486265242,0.6866767152188331,0.4504201252849647,1.3636956668721338,0.5864670940419031,0.7634967026320161,0.6724867350696121,0.4561032965660107,-1.6464717366075632,-0.15517579354663402,-0.8790094671021214,-1.15485060578478,1.8579849115890332,1.5745814193969518,1.0579645973859542,0.23244964097979098,1.5040990608840834,0.2743839185702841,0.2562219836401338,-1.1482586433961348,0.27985900751898135,0.007210713625519824,-1.383572206294718,-0.23244672413627376,0.25597101915745707,2.0691476508826323,1.0813411723357962,49.005066731299756,0
62,-0.1489580143806976,0.3503517470950616,0.147213885387023,-0.13535096600280302,-0.8778728473574668,-0.06308181350064379,-0.631573751257711,-1.1494425286627046,0.5796373090324363,0.14429389944210047,-1.809983880400073,-0.2545360575604454,0.8224737950322065,1.3379214756346758,1.2620240557947815,0.19760789650935293,-0.8101778818221824,-0.8580839682254481,0.3857624925359001,0.4177133319111831,1.115092315095645,1.1419585014699307,-0.13114704948734413,-1.451741709805077,-0.3539736056313389,0.25562684768414323,0.10828890224299076,-0.4156929322272864,34.30823282946606,0
63,0.23054111281279427,-0.4514049793463512,-0.6059840009173205,0.2911501894030191,-0.5336735072328248,0.23464211695325557,0.17846796016346606,-1.3118453803909804,-0.39429552751054675,1.4594210248327775,-1.433577094794298,-2.1548348576045977,-1.7384740839876807,0.22979816792187058,0.22022088640191614,-0.08796967094871799,1.0926631466551742,-2.801547028336755,0.45379824831120863,1.6240952015902508,-0.9605169176273672,-0.2085127365694055,-0.7725639746517226,-1.1121073025482904,-0.3793580458677408,1.465829310837126,1.853630010823969,-0.3982931648742407,19.366674997610343,0
64,1.9396413809863893,-0.03213426991732782,1.662793426563483,-0.049626121243038904,0.05100679996122058,0.4006707901858229,3.2056238733920552,0.654508767786142,-0.7664088590780456,1.1879110240007746,-0.5768691013034862,-0.8129754115418988,0.6478302472939591,0.06555531295943337,0.3116090474720935,0.0007897712229847625,0.5004825986037108,0.004733843185635966,-1.8688971954587341,0.9101869488480712,-1.1260969574744057,-1.4735760460448222,-0.1742958400564408,-0.08283509206778927,-0.7504098714524419,1.0509062542935432,-1.0641306647473117,-0.46668772350369503,54.94133348644488,0
64,-0.2939279277850423,-0.05140741082693854,0.5282832986317612,-1.0153368678100005,0.7319336974504113,0.12310298686257316,-1.4111026723031022,-1.8604151252291097,-0.12728062179101807,-0.04278066418623791,-0.18995047877015642,-0.14992876826150278,0.32273437660427456,0.9574829067922147,-1.0643635437967442,-1.1718531272173471,-1.018251468096826,0.2896267436465523,0.9646127993276354,-0.2948113959122998,-2.6706143877808155,-1.9250292695170987,-0.8591810988044777,-0.5701541513053832,-0.5209501079725927,0.19621706112494855,-0.4713659305345439,0.9793364520178529,32.948305443553686,0
67,-0.7201064948491251,-0.8700290710995838,0.5581180333152258,-1.6879426000976194,0.4994817599375639,0.12101863175565283,-0.3591078907636327,1.309213838364896,-0.6412995385633706,2.053881070896143,-0.25392402104362277,-1.2995057602094535,0.11832973748546649,-0.932622764299936,-0.9114103793830118,0.22125533093288907,0.4028443684356009,-0.5787236887072753,1.132097064945546,1.113286048634289,1.0357095983961686,0.24065901669815737,1.234551547265027,-1.9663215506698652,-0.3960490648243515,-0.837572697154684,0.04852097154721051,-0.42454875139405934,21.597840355732565,0
71,-0.2741738161771011,1.7516705195391118,-0.08600209142309442,0.160600927175571,-0.15734706593360065,0.0938660827201816,-0.047849503178473446,0.6447061417278939,1.0691126047626713,1.955476158237751,0.2715314787526234,0.39462102200418414,-1.133115048562747,-0.22777015706061096,0.8035779079761373,0.8991569380570865,0.2720363880603903,0.7995854062618611,0.6605812687356507,1.3672991655544648,0.4447155967165364,-0.31959946306631104,0.5210239890227777,-3.2255426084532557,0.3234783766613967,-3.774048729787986,-1.7161852616733364,0.38808628823187524,22.424100883758694,0
72,0.43640326484023007,-0.8996782022090637,-0.7250023555924029,1.3946311276904677,-0.5076321914627162,2.257000224811012,-0.009097278653117165,0.5047420981404509,1.7772412892130083,0.42434853992908217,-0.9616142588779077,-0.0505342983936625,-0.205577993474503,-1.398907175760657,-0.13529538514440279,-0.6073185532888737,0.9651632153964926,0.15454968512453476,-0.18370855883722245,0.09891294421059345,0.2898293579136466,0.5688742802298331,-0.9215586303159647,-1.5254190238892602,1.1532009719017395,-0.9784441816729285,-1.6742698818478745,0.5020256526178859,76.66918456700033,0
73,0.5288302957587214,-1.6656669875880659,0.12073136212474586,0.9447777615819437,0.29824162298685564,0.9705315174830471,-1.4056336898887167,0.4067514697172632,-0.03603356608849534,-0.4191378777352825,0.7263134705880404,1.4716943659151807,1.7635333555791834,1.1049717951418065,-0.1300284894018441,0.261622380033012,0.9115973540937176,0.14436040206814219,0.103207904085961,0.838590073507771,-0.015808242338885226,-0.6439557943391865,-0.5527068603832532,0.4050975241503534,0.17597343698521664,0.19344334961739862,0.4189387599250087,-0.2995376150049267,47.17636165173452,0
77,0.8355727079936143,0.12899255532018455,-1.2167033825927667,1.584021455423536,-0.4560085003088878,-1.5095156155627267,-1.2558887630696098,-0.9600324402207325,0.04676828374425917,-0.33672118720652955,-0.22788494705238682,0.840456120369756,0.6044053645295813,0.48179363991555724,0.39032418391841606,0.6553780250071901,-1.9712137386633852,-0.34278419195423987,-2.1647288788765797,0.16184843782396105,-0.007004208575178104,0.9489389056388022,1.104728363663633,0.26353967687492036,-0.47396506184911735,0.5141776149883477,-0.4650768233355622,-0.04632329369408791,8.731528477672274,0
80,1.11147222315981,-0.5384224626913959,0.6231731318535859,0.9150045870058328,-1.0231930921771546,0.747466785882992,0.5101830309110637,-0.042078978660452446,-0.7553082154660133,-0.9097141966565494,-0.5718453189608804,0.6686628813474235,-0.8649643627219608,0.5097812946072036,-1.18320690129063,-0.10576188068777044,-0.18603430622549913,2.3937125162657806,-1.7020249873518543,1.4962918321637275,0.14879178270100332,0.5535127538617834,0.28405716793774943,0.48425776972647105,-0.22477986363938535,1.5311768237057104,-0.5262326677250567,1.1252860781251346,32.028311650102474,0
83,-0.4776462867390514,-0.14101521580499635,-0.9784865825121813,0.5922744083983948,1.2916469930999606,0.03476383806159472,-0.12035824406725,-1.1209288098669947,-0.3425888858722101,-1.72925138922001,-0.9986547845629593,0.3270854783112489,1.189268543333102,2.8856780554205836,-0.7640661202644952,1.4194358745422744,0.21584733446782303,0.20780923069349122,0.17729070362337407,0.2863602585045183,0.132714493017369,-0.3253062497474017,-1.3555010846081883,-1.470986537063111,0.6195279037353192,-0.04702356652985684,-0.6750237998149251,0.17729853844192373,155.0440420054494,0
86,0.7232853099047698,0.15921166065564873,-0.8028279240177946,1.315134116908709,1.7729325519466261,0.49977123103209253,0.9556097747340027,1.0738206753337618,1.078710983523682,0.3547114687296221,0.44854882939043894,0.5687233950931899,-0.9189473930470783,1.1335748651726734,-1.4704238891662282,-0.5816840739437138,1.3359421679782608,0.8713915472982212,1.5139918952293687,-0.2287203449116145,-1.1323416673241622,-0.2892331345324531,-0.10129386545065404,-0.14165926421945696,1.2266096643169995,-0.36832395998292405,0.25078090183068547,-0.9620323686683175,17.394678157416873,0
90,0.5588100745295285,0.026990299283984054,-0.8702375268871867,-0.038559244638546486,0.08176413627677229,-0.1951894446822823,1.914682708477784,0.06262709899218465,-0.08208946264878542,-2.044244237300698,-0.8269250275709115,-0.17776491519237436,-0.8236947851337045,1.551743823153698,-0.3855013587711529,1.2011916382266954,0.26209595924710716,0.16793656851630984,0.13830233657190436,-0.030511800115283042,1.548943752951235,-2.3629956969310864,-2.016739824256277,-0.5644197206890325,0.19851933158511878,0.6348558307665737,0.510704333302078,-0.5285507681808178,38.33183706455307,0
94,1.1028652044211915,1.0342439480453285,0.053522202238487526,0.9568736857910592,0.28490988387364463,-0.590761443485226,0.9850192452716723,0.12000718742750541,-0.010973572642830883,1.1663169365944697,-2.574910882675723,-1.444348907438426,-1.3106246441444258,-0.13049907409575093,-0.31243337358170303,-1.3271469020390432,-0.9458436384237603,-0.8356511932461237,2.4781694425616774,1.797165177729854,-0.17940785474196402,-0.7180326448464618,-1.4517149708267356,-1.9927933713286217,-0.08710228667075622,-0.9026236086290397,-0.008244881666698081,-1.6794884642706,12.929704974255497,0
96,-0.5965446776470791,0.3037636875096301,0.3742379281197105,0.5610030116106735,-1.2777525015759905,0.7660715136127778,-0.6524588098110995,0.6508589927214322,-0.01228471251461778,-1.2014399585887774,-0.7024343369825464,0.14871140594800372,0.41637168385293516,-0.16056275855878124,1.4849138845637972,0.8084387356807025,-0.3985306621633169,0.624774133150026,2.305518901572438,2.230059377442505,-1.254911059033792,-1.03423800788412,1.2671615411098407,-1.3572000565369304,-1.3356064762922923,-0.6215876719934028,0.41898997722458103,-0.3543199762516863,22.526466789968506,0
97,-0.7400453220526539,-0.6286479085980645,-0.6562013751947522,-0.7953591769173416,2.089970002039663,0.4124217982274716,0.7888902329330736,-0.3914486192107089,-0.18779938406324154,-0.8937699751586716,-2.757073485466584,-1.3557025659556656,-1.7481629274024544,-2.2738681917354246,-0.9726218916135332,1.4462214897337362,-0.10421576702885195,1.384279882293678,0.756810412136741,1.117067732331535,-1.089133654159644,0.3688152530100528,0.918788465240822,-0.7802273007142325,0.35919939917232246,0.4729496077758225,-0.48670412454639567,-1.175916428708748,27.65891392099807,0
99,-1.2951351302061704,-0.007791644368247891,0.22857966251010198,-0.9118297069955157,0.3400808416320481,0.6324003058726061,0.7365242496052619,1.4931628272408821,1.2488109245885572,-1.135356929030345,1.270025186718035,-0.7343318894490646,0.7826483733440595,-0.27309360270922484,-0.5580426621989976,-1.5907636363148723,-0.187196875270676,-1.3517412529615573,1.0808207976632835,1.6843528169889783,-0.9602810374206369,0.35729303047077904,-0.5875732522218521,-0.7455188252439245,0.8283746137412197,0.03240417932296086,1.6666424232490522,-0.6586199430092332,61.18605763247643,0
100,0.8050660629435636,0.0962446663025448,0.8300649591207485,-0.5839321133792741,0.0014532886932245026,-0.020638833418043845,-0.7255784774049979,0.886055958667885,0.8375706442666477,0.42325115555101495,1.7274694319253499,1.3391950178189438,-0.25754743384752643,0.3320882780277945,-0.7073070885880623,-0.21525922933267536,-0.6278289804094661,1.4173091211918174,0.5258212699924554,0.03462379444392463,1.0495764162432815,-2.1170214552247946,-2.1022385826985674,0.6840108314331852,0.184724640178551,0.2553069271592048,-1.0763997398311909,-0.12202670230175118,19.643726562418088,0
100,2.1242693198428766,0.8386363197412446,0.2942162890109244,-0.5266437271118287,-0.39435485856541014,-2.1322937142127243,0.1488036493104109,0.9783915022820366,-1.449983730530618,-0.5979292189741637,-0.8983442174446197,-0.764471942135922,0.014849511744771254,-2.0345889132843054,0.5081743750688547,0.7215661855337809,-0.3452769350983324,-2.268112141805769,-0.9175454355035213,1.2380955032692853,-2.62055781829208,-0.6650766304772384,-1.495336565872044,0.9071719262998144,-0.6474052561166788,0.4422500598094923,0.40400045819441444,1.8179218343847572,153.98578871363767,0
100,0.11569845430106124,0.501839817583798,-1.4409230357757974,1.1114170042269698,-0.8196620768561762,-0.8805982212196541,7.275254735089609e-05,-1.416125619997544,0.01127246934934531,0.8777768900788862,0.15818219088059862,-1.7035683554991135,-0.1215818675679439,0.43684056598684484,-1.8017626097055797,-0.9665310859876468,0.8247520638167701,-0.07012138707357879,0.2743397668012256,2.0452091331137043,0.07546910576239058,0.5581265158615936,2.4864450423375195,-0.07772876914551854,-0.8949935520359968,0.49413390721855655,0.4995910981180571,-0.25402711678849466,12.224279351033056,0
104,-1.0150422514096884,2.3851203947276476,0.11070501502165331,-0.5655728307680302,0.7929809907511722,-0.24123488474428262,-0.25287053343572863,0.34985402891486167,-1.290191397829288,0.4842937374290053,1.936682136363842,0.2106424088724438,-0.3944493839186561,-0.4415791955302153,-0.6806043648009463,-0.39894234094592806,-0.25409372318575646,0.9057932330135299,-1.6920581381887994,1.1687814203791898,-0.36836615927820254,0.4606667630746113,-0.7540211538502358,1.3169717514776083,1.1113859273664735,1.0337106118328572,-1.4398161110758307,0.7910170035477786,45.096719141320676,0
107,0.25259874992425563,-1.2475031879234204,-0.007691631517567493,0.27969856441805796,0.6750224224358267,0.14107613423721332,0.25330083683202037,1.526089496590325,1.0325052002362867,-2.7944108931683926,-0.026936234383105717,-0.1330546662130847,-1.8112659803147695,0.02794617890277988,1.1466671176903647,-1.1464092107324795,0.29828688021200883,-0.7799544923444083,-0.9257207444079967,1.6527108472269136,-0.5978127440035553,0.5313125034718164,-1.9843212891385225,2.059863324116521,0.76936033541147,-0.027443250875333114,0.3595740933385202,-1.2911668784156436,7.473846241454,0
